year,month,month_name,season,group,district,population,num_businesses,daily_hours,weekly_hours,monthly_hours,household_loss_npr,business_loss_npr,total_household_loss_npr,total_business_loss_npr,year_month
2013,1,January,Winter,Group 2,Lalitpur,300000,12000,13.76,96.3,412.8,20640.0,115584.0,1548000000.0,1387008000.0,2013-01
2013,1,January,Winter,Group 2,Bhaktapur,85000,8000,14.54,101.8,436.2,19629.0,95964.0,417116250.0,767712000.0,2013-01
2013,1,January,Winter,Group 2,Pokhara,450000,15000,16.89,118.2,506.7,25335.0,152010.0,2850187500.0,2280150000.0,2013-01
2013,1,January,Winter,Group 2,Chitwan,580000,18000,17.79,124.5,533.7,22415.0,133425.0,3250175000.0,2401650000.0,2013-01
2013,1,January,Winter,Group 2,Biratnagar,240000,11000,17.8,124.6,534.0,25632.0,144180.0,1537920000.0,1585980000.0,2013-01
2013,1,January,Winter,Group 2,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-01
2013,1,January,Winter,Group 2,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-01
2013,1,January,Winter,Group 2,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-01
2013,1,January,Winter,Group 2,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-01
2013,1,January,Winter,Group 3,Kathmandu,1500000,45000,13.85,97.0,415.5,22852.0,157890.0,8569500000.0,7105050000.0,2013-01
2013,1,January,Winter,Group 3,Lalitpur,300000,12000,13.97,97.8,419.1,20955.0,117348.0,1571625000.0,1408176000.0,2013-01
2013,1,January,Winter,Group 3,Bhaktapur,85000,8000,16.01,112.1,480.3,21614.0,105666.0,459297500.0,845328000.0,2013-01
2013,1,January,Winter,Group 3,Pokhara,450000,15000,17.73,124.1,531.9,26595.0,159570.0,2991937500.0,2393550000.0,2013-01
2013,1,January,Winter,Group 3,Chitwan,580000,18000,17.57,123.0,527.1,22138.0,131775.0,3210010000.0,2371950000.0,2013-01
2013,1,January,Winter,Group 3,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-01
2013,1,January,Winter,Group 3,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-01
2013,1,January,Winter,Group 3,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-01
2013,1,January,Winter,Group 3,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-01
2013,1,January,Winter,Group 3,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-01
2013,1,January,Winter,Group 4,Kathmandu,1500000,45000,14.1,98.7,423.0,23265.0,160740.0,8724375000.0,7233300000.0,2013-01
2013,1,January,Winter,Group 4,Lalitpur,300000,12000,14.66,102.6,439.8,21990.0,123144.0,1649250000.0,1477728000.0,2013-01
2013,1,January,Winter,Group 4,Bhaktapur,85000,8000,15.24,106.7,457.2,20574.0,100584.0,437197500.0,804672000.0,2013-01
2013,1,January,Winter,Group 4,Pokhara,450000,15000,17.12,119.8,513.6,25680.0,154080.0,2889000000.0,2311200000.0,2013-01
2013,1,January,Winter,Group 4,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-01
2013,1,January,Winter,Group 4,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-01
2013,1,January,Winter,Group 4,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-01
2013,1,January,Winter,Group 4,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-01
2013,1,January,Winter,Group 4,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-01
2013,1,January,Winter,Group 4,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-01
2013,1,January,Winter,Group 5,Kathmandu,1500000,45000,15.58,109.1,467.4,25707.0,177612.0,9640125000.0,7992540000.0,2013-01
2013,1,January,Winter,Group 5,Lalitpur,300000,12000,15.17,106.2,455.1,22755.0,127428.0,1706625000.0,1529136000.0,2013-01
2013,1,January,Winter,Group 5,Bhaktapur,85000,8000,15.99,111.9,479.7,21586.0,105534.0,458702500.0,844272000.0,2013-01
2013,1,January,Winter,Group 5,Pokhara,450000,15000,18.0,126.0,540.0,27000.0,162000.0,3037500000.0,2430000000.0,2013-01
2013,1,January,Winter,Group 5,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-01
2013,1,January,Winter,Group 5,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-01
2013,1,January,Winter,Group 5,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-01
2013,1,January,Winter,Group 5,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-01
2013,1,January,Winter,Group 5,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-01
2013,1,January,Winter,Group 5,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-01
2013,1,January,Winter,Group 6,Kathmandu,1500000,45000,15.3,107.1,459.0,25245.0,174420.0,9466875000.0,7848900000.0,2013-01
2013,1,January,Winter,Group 6,Lalitpur,300000,12000,15.98,111.9,479.4,23970.0,134232.0,1797750000.0,1610784000.0,2013-01
2013,1,January,Winter,Group 6,Bhaktapur,85000,8000,17.02,119.1,510.6,22977.0,112332.0,488261250.0,898656000.0,2013-01
2013,1,January,Winter,Group 6,Pokhara,450000,15000,18.0,126.0,540.0,27000.0,162000.0,3037500000.0,2430000000.0,2013-01
2013,1,January,Winter,Group 6,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-01
2013,1,January,Winter,Group 6,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-01
2013,1,January,Winter,Group 6,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-01
2013,1,January,Winter,Group 6,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-01
2013,1,January,Winter,Group 6,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-01
2013,1,January,Winter,Group 6,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-01
2013,1,January,Winter,Group 7,Kathmandu,1500000,45000,15.42,107.9,462.6,25443.0,175788.0,9541125000.0,7910460000.0,2013-01
2013,1,January,Winter,Group 7,Lalitpur,300000,12000,15.92,111.4,477.6,23880.0,133728.0,1791000000.0,1604736000.0,2013-01
2013,1,January,Winter,Group 7,Bhaktapur,85000,8000,16.9,118.3,507.0,22815.0,111540.0,484818750.0,892320000.0,2013-01
2013,1,January,Winter,Group 7,Pokhara,450000,15000,18.0,126.0,540.0,27000.0,162000.0,3037500000.0,2430000000.0,2013-01
2013,1,January,Winter,Group 7,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-01
2013,1,January,Winter,Group 7,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-01
2013,1,January,Winter,Group 7,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-01
2013,1,January,Winter,Group 7,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-01
2013,1,January,Winter,Group 7,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-01
2013,1,January,Winter,Group 7,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-01
2013,2,February,Winter,Group 1,Kathmandu,1500000,45000,12.45,87.1,373.5,20542.0,141930.0,7703250000.0,6386850000.0,2013-02
2013,2,February,Winter,Group 1,Lalitpur,300000,12000,13.47,94.3,404.1,20205.0,113148.0,1515375000.0,1357776000.0,2013-02
2013,2,February,Winter,Group 1,Bhaktapur,85000,8000,14.29,100.0,428.7,19292.0,94314.0,409955000.0,754512000.0,2013-02
2013,2,February,Winter,Group 1,Pokhara,450000,15000,16.44,115.1,493.2,24660.0,147960.0,2774250000.0,2219400000.0,2013-02
2013,2,February,Winter,Group 1,Chitwan,580000,18000,16.58,116.1,497.4,20891.0,124350.0,3029195000.0,2238300000.0,2013-02
2013,2,February,Winter,Group 1,Biratnagar,240000,11000,17.54,122.8,526.2,25258.0,142074.0,1515480000.0,1562814000.0,2013-02
2013,2,February,Winter,Group 1,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-02
2013,2,February,Winter,Group 1,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-02
2013,2,February,Winter,Group 1,Dharan,130000,6500,17.74,124.2,532.2,23417.0,127728.0,761052500.0,830232000.0,2013-02
2013,2,February,Winter,Group 1,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-02
2013,2,February,Winter,Group 2,Kathmandu,1500000,45000,13.6,95.2,408.0,22440.0,155040.0,8415000000.0,6976800000.0,2013-02
2013,2,February,Winter,Group 2,Lalitpur,300000,12000,13.57,95.0,407.1,20355.0,113988.0,1526625000.0,1367856000.0,2013-02
2013,2,February,Winter,Group 2,Bhaktapur,85000,8000,14.84,103.9,445.2,20034.0,97944.0,425722500.0,783552000.0,2013-02
2013,2,February,Winter,Group 2,Pokhara,450000,15000,16.13,112.9,483.9,24195.0,145170.0,2721937500.0,2177550000.0,2013-02
2013,2,February,Winter,Group 2,Chitwan,580000,18000,17.7,123.9,531.0,22302.0,132750.0,3233790000.0,2389500000.0,2013-02
2013,2,February,Winter,Group 2,Biratnagar,240000,11000,17.42,121.9,522.6,25085.0,141102.0,1505100000.0,1552122000.0,2013-02
2013,2,February,Winter,Group 2,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-02
2013,2,February,Winter,Group 2,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-02
2013,2,February,Winter,Group 2,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-02
2013,2,February,Winter,Group 2,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-02
2013,2,February,Winter,Group 3,Kathmandu,1500000,45000,13.55,94.9,406.5,22358.0,154470.0,8384250000.0,6951150000.0,2013-02
2013,2,February,Winter,Group 3,Lalitpur,300000,12000,15.33,107.3,459.9,22995.0,128772.0,1724625000.0,1545264000.0,2013-02
2013,2,February,Winter,Group 3,Bhaktapur,85000,8000,14.81,103.7,444.3,19994.0,97746.0,424872500.0,781968000.0,2013-02
2013,2,February,Winter,Group 3,Pokhara,450000,15000,16.13,112.9,483.9,24195.0,145170.0,2721937500.0,2177550000.0,2013-02
2013,2,February,Winter,Group 3,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-02
2013,2,February,Winter,Group 3,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-02
2013,2,February,Winter,Group 3,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-02
2013,2,February,Winter,Group 3,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-02
2013,2,February,Winter,Group 3,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-02
2013,2,February,Winter,Group 3,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-02
2013,2,February,Winter,Group 4,Kathmandu,1500000,45000,13.66,95.6,409.8,22539.0,155724.0,8452125000.0,7007580000.0,2013-02
2013,2,February,Winter,Group 4,Lalitpur,300000,12000,15.33,107.3,459.9,22995.0,128772.0,1724625000.0,1545264000.0,2013-02
2013,2,February,Winter,Group 4,Bhaktapur,85000,8000,16.05,112.4,481.5,21668.0,105930.0,460445000.0,847440000.0,2013-02
2013,2,February,Winter,Group 4,Pokhara,450000,15000,17.37,121.6,521.1,26055.0,156330.0,2931187500.0,2344950000.0,2013-02
2013,2,February,Winter,Group 4,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-02
2013,2,February,Winter,Group 4,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-02
2013,2,February,Winter,Group 4,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-02
2013,2,February,Winter,Group 4,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-02
2013,2,February,Winter,Group 4,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-02
2013,2,February,Winter,Group 4,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-02
2013,2,February,Winter,Group 5,Kathmandu,1500000,45000,14.47,101.3,434.1,23876.0,164958.0,8953500000.0,7423110000.0,2013-02
2013,2,February,Winter,Group 5,Lalitpur,300000,12000,15.52,108.6,465.6,23280.0,130368.0,1746000000.0,1564416000.0,2013-02
2013,2,February,Winter,Group 5,Bhaktapur,85000,8000,15.69,109.8,470.7,21182.0,103554.0,450117500.0,828432000.0,2013-02
2013,2,February,Winter,Group 5,Pokhara,450000,15000,18.0,126.0,540.0,27000.0,162000.0,3037500000.0,2430000000.0,2013-02
2013,2,February,Winter,Group 5,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-02
2013,2,February,Winter,Group 5,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-02
2013,2,February,Winter,Group 5,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-02
2013,2,February,Winter,Group 5,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-02
2013,2,February,Winter,Group 5,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-02
2013,2,February,Winter,Group 5,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-02
2013,2,February,Winter,Group 6,Kathmandu,1500000,45000,15.23,106.6,456.9,25130.0,173622.0,9423750000.0,7812990000.0,2013-02
2013,2,February,Winter,Group 6,Lalitpur,300000,12000,16.31,114.2,489.3,24465.0,137004.0,1834875000.0,1644048000.0,2013-02
2013,2,February,Winter,Group 6,Bhaktapur,85000,8000,16.67,116.7,500.1,22504.0,110022.0,478210000.0,880176000.0,2013-02
2013,2,February,Winter,Group 6,Pokhara,450000,15000,18.0,126.0,540.0,27000.0,162000.0,3037500000.0,2430000000.0,2013-02
2013,2,February,Winter,Group 6,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-02
2013,2,February,Winter,Group 6,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-02
2013,2,February,Winter,Group 6,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-02
2013,2,February,Winter,Group 6,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-02
2013,2,February,Winter,Group 6,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-02
2013,2,February,Winter,Group 6,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-02
2013,2,February,Winter,Group 7,Kathmandu,1500000,45000,15.32,107.2,459.6,25278.0,174648.0,9479250000.0,7859160000.0,2013-02
2013,2,February,Winter,Group 7,Lalitpur,300000,12000,15.81,110.7,474.3,23715.0,132804.0,1778625000.0,1593648000.0,2013-02
2013,2,February,Winter,Group 7,Bhaktapur,85000,8000,17.23,120.6,516.9,23260.0,113718.0,494275000.0,909744000.0,2013-02
2013,2,February,Winter,Group 7,Pokhara,450000,15000,18.0,126.0,540.0,27000.0,162000.0,3037500000.0,2430000000.0,2013-02
2013,2,February,Winter,Group 7,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2013-02
2013,2,February,Winter,Group 7,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2013-02
2013,2,February,Winter,Group 7,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2013-02
2013,2,February,Winter,Group 7,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2013-02
2013,2,February,Winter,Group 7,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2013-02
2013,2,February,Winter,Group 7,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2013-02
2013,3,March,Spring,Group 1,Kathmandu,1500000,45000,10.33,72.3,309.9,17044.0,117762.0,6391500000.0,5299290000.0,2013-03
2013,3,March,Spring,Group 1,Lalitpur,300000,12000,10.85,76.0,325.5,16275.0,91140.0,1220625000.0,1093680000.0,2013-03
2013,3,March,Spring,Group 1,Bhaktapur,85000,8000,10.95,76.6,328.5,14782.0,72270.0,314117500.0,578160000.0,2013-03
2013,3,March,Spring,Group 1,Pokhara,450000,15000,12.64,88.5,379.2,18960.0,113760.0,2133000000.0,1706400000.0,2013-03
2013,3,March,Spring,Group 1,Chitwan,580000,18000,13.32,93.2,399.6,16783.0,99900.0,2433535000.0,1798200000.0,2013-03
2013,3,March,Spring,Group 1,Biratnagar,240000,11000,13.52,94.6,405.6,19469.0,109512.0,1168140000.0,1204632000.0,2013-03
2013,3,March,Spring,Group 1,Birgunj,190000,9500,15.24,106.7,457.2,21031.0,118872.0,998972500.0,1129284000.0,2013-03
2013,3,March,Spring,Group 1,Butwal,135000,7000,15.65,109.5,469.5,18780.0,98595.0,633825000.0,690165000.0,2013-03
2013,3,March,Spring,Group 1,Dharan,130000,6500,14.29,100.0,428.7,18863.0,102888.0,613047500.0,668772000.0,2013-03
2013,3,March,Spring,Group 1,Hetauda,95000,5000,14.91,104.4,447.3,16997.0,89460.0,403678750.0,447300000.0,2013-03
2013,3,March,Spring,Group 2,Kathmandu,1500000,45000,10.7,74.9,321.0,17655.0,121980.0,6620625000.0,5489100000.0,2013-03
2013,3,March,Spring,Group 2,Lalitpur,300000,12000,10.46,73.2,313.8,15690.0,87864.0,1176750000.0,1054368000.0,2013-03
2013,3,March,Spring,Group 2,Bhaktapur,85000,8000,11.84,82.9,355.2,15984.0,78144.0,339660000.0,625152000.0,2013-03
2013,3,March,Spring,Group 2,Pokhara,450000,15000,12.99,90.9,389.7,19485.0,116910.0,2192062500.0,1753650000.0,2013-03
2013,3,March,Spring,Group 2,Chitwan,580000,18000,13.52,94.6,405.6,17035.0,101400.0,2470075000.0,1825200000.0,2013-03
2013,3,March,Spring,Group 2,Biratnagar,240000,11000,14.47,101.3,434.1,20837.0,117207.0,1250220000.0,1289277000.0,2013-03
2013,3,March,Spring,Group 2,Birgunj,190000,9500,15.96,111.7,478.8,22025.0,124488.0,1046187500.0,1182636000.0,2013-03
2013,3,March,Spring,Group 2,Butwal,135000,7000,16.16,113.1,484.8,19392.0,101808.0,654480000.0,712656000.0,2013-03
2013,3,March,Spring,Group 2,Dharan,130000,6500,14.75,103.2,442.5,19470.0,106200.0,632775000.0,690300000.0,2013-03
2013,3,March,Spring,Group 2,Hetauda,95000,5000,15.73,110.1,471.9,17932.0,94380.0,425885000.0,471900000.0,2013-03
2013,3,March,Spring,Group 3,Kathmandu,1500000,45000,11.78,82.5,353.4,19437.0,134292.0,7288875000.0,6043140000.0,2013-03
2013,3,March,Spring,Group 3,Lalitpur,300000,12000,12.25,85.8,367.5,18375.0,102900.0,1378125000.0,1234800000.0,2013-03
2013,3,March,Spring,Group 3,Bhaktapur,85000,8000,12.56,87.9,376.8,16956.0,82896.0,360315000.0,663168000.0,2013-03
2013,3,March,Spring,Group 3,Pokhara,450000,15000,13.6,95.2,408.0,20400.0,122400.0,2295000000.0,1836000000.0,2013-03
2013,3,March,Spring,Group 3,Chitwan,580000,18000,14.8,103.6,444.0,18648.0,111000.0,2703960000.0,1998000000.0,2013-03
2013,3,March,Spring,Group 3,Biratnagar,240000,11000,15.34,107.4,460.2,22090.0,124254.0,1325400000.0,1366794000.0,2013-03
2013,3,March,Spring,Group 3,Birgunj,190000,9500,16.2,113.4,486.0,22356.0,126360.0,1061910000.0,1200420000.0,2013-03
2013,3,March,Spring,Group 3,Butwal,135000,7000,16.75,117.2,502.5,20100.0,105525.0,678375000.0,738675000.0,2013-03
2013,3,March,Spring,Group 3,Dharan,130000,6500,16.0,112.0,480.0,21120.0,115200.0,686400000.0,748800000.0,2013-03
2013,3,March,Spring,Group 3,Hetauda,95000,5000,15.89,111.2,476.7,18115.0,95340.0,430231250.0,476700000.0,2013-03
2013,3,March,Spring,Group 4,Kathmandu,1500000,45000,12.15,85.0,364.5,20048.0,138510.0,7518000000.0,6232950000.0,2013-03
2013,3,March,Spring,Group 4,Lalitpur,300000,12000,12.36,86.5,370.8,18540.0,103824.0,1390500000.0,1245888000.0,2013-03
2013,3,March,Spring,Group 4,Bhaktapur,85000,8000,13.77,96.4,413.1,18590.0,90882.0,395037500.0,727056000.0,2013-03
2013,3,March,Spring,Group 4,Pokhara,450000,15000,13.98,97.9,419.4,20970.0,125820.0,2359125000.0,1887300000.0,2013-03
2013,3,March,Spring,Group 4,Chitwan,580000,18000,15.61,109.3,468.3,19669.0,117075.0,2852005000.0,2107350000.0,2013-03
2013,3,March,Spring,Group 4,Biratnagar,240000,11000,15.66,109.6,469.8,22550.0,126846.0,1353000000.0,1395306000.0,2013-03
2013,3,March,Spring,Group 4,Birgunj,190000,9500,15.98,111.9,479.4,22052.0,124644.0,1047470000.0,1184118000.0,2013-03
2013,3,March,Spring,Group 4,Butwal,135000,7000,16.71,117.0,501.3,20052.0,105273.0,676755000.0,736911000.0,2013-03
2013,3,March,Spring,Group 4,Dharan,130000,6500,15.85,111.0,475.5,20922.0,114120.0,679965000.0,741780000.0,2013-03
2013,3,March,Spring,Group 4,Hetauda,95000,5000,16.67,116.7,500.1,19004.0,100020.0,451345000.0,500100000.0,2013-03
2013,3,March,Spring,Group 5,Kathmandu,1500000,45000,12.23,85.6,366.9,20180.0,139422.0,7567500000.0,6273990000.0,2013-03
2013,3,March,Spring,Group 5,Lalitpur,300000,12000,12.45,87.1,373.5,18675.0,104580.0,1400625000.0,1254960000.0,2013-03
2013,3,March,Spring,Group 5,Bhaktapur,85000,8000,13.33,93.3,399.9,17996.0,87978.0,382415000.0,703824000.0,2013-03
2013,3,March,Spring,Group 5,Pokhara,450000,15000,15.52,108.6,465.6,23280.0,139680.0,2619000000.0,2095200000.0,2013-03
2013,3,March,Spring,Group 5,Chitwan,580000,18000,16.01,112.1,480.3,20173.0,120075.0,2925085000.0,2161350000.0,2013-03
2013,3,March,Spring,Group 5,Biratnagar,240000,11000,16.15,113.0,484.5,23256.0,130815.0,1395360000.0,1438965000.0,2013-03
2013,3,March,Spring,Group 5,Birgunj,190000,9500,16.66,116.6,499.8,22991.0,129948.0,1092072500.0,1234506000.0,2013-03
